LotArea,TotalBsmtSF,BedroomAbvGr,Fireplaces,PoolArea,GarageCars,WoodDeckSF,ScreenPorch,MSZoning,Condition1,Heating,Street,CentralAir,Foundation,MSSubClass,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,KitchenAbvGr,TotRmsAbvGrd,GarageYrBlt,GarageArea,OpenPorchSF,EnclosedPorch,3SsnPorch,MiscVal,MoSold,YrSold,Id,Alley,LotShape,Utilities,LotConfig,Neighborhood,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,Electrical,GarageType,PavedDrive,Fence,MiscFeature,SaleType,SaleCondition,Unnamed: 0,LandContour,LandSlope,OverallQual,OverallCond,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,HeatingQC,KitchenQual,Functional,FireplaceQu,GarageFinish,GarageQual,GarageCond,PoolQC,prediction
4058.0,723.0,1.0,0.0,0.0,1.0,120.0,0.0,RH,Norm,GasA,Pave,Y,PConc,120.0,1998.0,1998.0,182.0,584.0,139.0,0.0,767.0,0.0,0.0,767.0,1.0,0.0,1.0,0.0,1.0,4.0,1998.0,367.0,40.0,0.0,0.0,0.0,6.0,2007.0,544.0,,Reg,AllPub,Inside,NAmes,Norm,TwnhsE,SFoyer,Gable,CompShg,MetalSd,MetalSd,BrkFace,SBrkr,Attchd,Y,,,WD,Normal,543.0,3.0,2.0,6.0,4.0,2.0,2.0,3.0,2.0,2.0,6.0,2.0,4.0,2.0,7.0,0.0,3.0,2.0,2.0,0.0,
11050.0,1440.0,3.0,2.0,0.0,3.0,253.0,0.0,RL,PosN,GasA,Pave,Y,PConc,60.0,2000.0,2000.0,204.0,904.0,0.0,536.0,1476.0,677.0,0.0,2153.0,1.0,0.0,2.0,1.0,1.0,8.0,2000.0,736.0,142.0,0.0,0.0,0.0,5.0,2009.0,611.0,,Reg,AllPub,Inside,CollgCr,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,SBrkr,Attchd,Y,,,WD,Normal,610.0,3.0,2.0,8.0,4.0,3.0,2.0,4.0,2.0,1.0,6.0,1.0,4.0,4.0,7.0,4.0,3.0,2.0,2.0,0.0,
10655.0,3206.0,3.0,1.0,0.0,3.0,0.0,0.0,RL,Norm,GasA,Pave,Y,PConc,20.0,2003.0,2004.0,296.0,1124.0,479.0,1603.0,1629.0,0.0,0.0,1629.0,1.0,0.0,2.0,0.0,1.0,7.0,2003.0,880.0,0.0,0.0,0.0,0.0,10.0,2009.0,333.0,,IR1,AllPub,Inside,NridgHt,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,SBrkr,Attchd,Y,,,WD,Normal,332.0,3.0,2.0,7.0,4.0,3.0,2.0,3.0,2.0,0.0,6.0,0.0,4.0,3.0,7.0,3.0,2.0,2.0,2.0,0.0,
5900.0,440.0,2.0,0.0,0.0,0.0,0.0,0.0,RL,Norm,GasA,Pave,Y,PConc,30.0,1923.0,1958.0,0.0,0.0,0.0,440.0,869.0,0.0,0.0,869.0,0.0,0.0,1.0,0.0,1.0,4.0,,0.0,0.0,0.0,0.0,0.0,8.0,2006.0,977.0,,IR1,AllPub,Inside,BrkSide,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,FuseA,,Y,,,WD,Normal,976.0,2.0,2.0,3.0,6.0,2.0,2.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,
10880.0,1164.0,3.0,0.0,0.0,1.0,0.0,0.0,RL,Norm,GasW,Pave,N,CBlock,190.0,1950.0,1950.0,0.0,1040.0,0.0,124.0,1164.0,0.0,0.0,1164.0,1.0,0.0,1.0,0.0,1.0,5.0,1950.0,240.0,48.0,0.0,0.0,0.0,8.0,2008.0,986.0,,Reg,AllPub,Inside,Edwards,Norm,2fmCon,1Story,Gable,CompShg,MetalSd,MetalSd,None,SBrkr,Detchd,Y,,,ConLD,Normal,985.0,3.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,0.0,5.0,1.0,2.0,2.0,7.0,0.0,1.0,2.0,2.0,0.0,
32463.0,1249.0,3.0,1.0,0.0,4.0,439.0,0.0,RL,Norm,GasA,Pave,Y,CBlock,190.0,1961.0,1975.0,149.0,1159.0,0.0,90.0,1622.0,0.0,0.0,1622.0,1.0,0.0,1.0,0.0,1.0,7.0,1975.0,1356.0,0.0,0.0,0.0,0.0,3.0,2007.0,1191.0,,Reg,AllPub,Inside,Mitchel,Norm,2fmCon,1Story,Gable,CompShg,MetalSd,MetalSd,Stone,SBrkr,2Types,Y,,,WD,Normal,1190.0,0.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,1.0,4.0,2.0,7.0,2.0,3.0,2.0,2.0,0.0,
9170.0,1214.0,2.0,0.0,0.0,2.0,0.0,0.0,RL,Feedr,GasA,Pave,Y,CBlock,20.0,1965.0,1965.0,0.0,698.0,96.0,420.0,1214.0,0.0,0.0,1214.0,1.0,0.0,1.0,0.0,1.0,6.0,1965.0,461.0,0.0,184.0,0.0,400.0,4.0,2007.0,503.0,,Reg,AllPub,Corner,Edwards,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,SBrkr,Detchd,Y,GdPrv,Shed,WD,Normal,502.0,3.0,2.0,4.0,6.0,2.0,2.0,2.0,2.0,0.0,5.0,6.0,4.0,2.0,7.0,0.0,1.0,1.0,1.0,0.0,
5604.0,864.0,2.0,0.0,0.0,0.0,0.0,0.0,RL,Norm,GasA,Pave,N,CBlock,30.0,1925.0,1950.0,0.0,468.0,0.0,396.0,864.0,0.0,0.0,864.0,1.0,0.0,1.0,0.0,1.0,5.0,,0.0,0.0,96.0,0.0,0.0,4.0,2008.0,211.0,,Reg,AllPub,Inside,Edwards,Norm,1Fam,1Story,Gable,CompShg,Stucco,Stucco,None,FuseA,,Y,,,WD,Normal,210.0,3.0,2.0,4.0,5.0,2.0,2.0,2.0,2.0,0.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8400.0,814.0,3.0,0.0,0.0,1.0,0.0,0.0,RL,Norm,GasA,Pave,Y,CBlock,85.0,1966.0,1966.0,0.0,187.0,627.0,0.0,913.0,0.0,0.0,913.0,1.0,0.0,1.0,0.0,1.0,6.0,1990.0,240.0,0.0,252.0,0.0,0.0,5.0,2007.0,1446.0,,Reg,AllPub,Inside,Sawyer,Norm,1Fam,SFoyer,Gable,CompShg,VinylSd,VinylSd,None,SBrkr,Detchd,Y,,,WD,Normal,1445.0,3.0,2.0,5.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,7.0,0.0,1.0,2.0,2.0,0.0,
4118.0,693.0,2.0,0.0,0.0,0.0,0.0,0.0,RM,Feedr,Grav,Pave,N,CBlock,30.0,1941.0,1950.0,0.0,0.0,0.0,693.0,693.0,0.0,0.0,693.0,0.0,0.0,1.0,0.0,1.0,4.0,,0.0,20.0,0.0,0.0,0.0,3.0,2006.0,1338.0,Grvl,IR1,AllPub,Corner,OldTown,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,FuseA,,N,,,WD,Normal,1337.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,
115149.0,1643.0,2.0,2.0,0.0,2.0,380.0,0.0,RL,Norm,GasA,Pave,Y,CBlock,20.0,1971.0,2002.0,351.0,1219.0,0.0,424.0,1824.0,0.0,0.0,1824.0,1.0,0.0,2.0,0.0,1.0,5.0,1971.0,739.0,48.0,0.0,0.0,0.0,6.0,2007.0,707.0,,IR2,AllPub,CulDSac,ClearCr,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,Stone,SBrkr,Attchd,Y,,,WD,Normal,706.0,0.0,0.0,6.0,4.0,2.0,2.0,3.0,2.0,3.0,6.0,1.0,2.0,3.0,7.0,2.0,1.0,2.0,2.0,0.0,
6240.0,884.0,3.0,1.0,0.0,1.0,0.0,120.0,RM,Norm,GasA,Pave,Y,BrkTil,50.0,1931.0,1950.0,0.0,425.0,0.0,459.0,959.0,408.0,0.0,1367.0,0.0,0.0,1.0,0.0,1.0,6.0,1978.0,560.0,0.0,0.0,0.0,0.0,11.0,2007.0,1256.0,,Reg,AllPub,Inside,BrkSide,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,FuseA,Detchd,Y,,,WD,Normal,1255.0,3.0,2.0,5.0,5.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,7.0,3.0,1.0,2.0,2.0,0.0,
10839.0,926.0,3.0,1.0,0.0,2.0,0.0,0.0,RL,Norm,GasA,Pave,Y,PConc,60.0,1997.0,1998.0,0.0,0.0,0.0,926.0,926.0,678.0,0.0,1604.0,0.0,0.0,2.0,1.0,1.0,7.0,1997.0,470.0,36.0,0.0,0.0,0.0,7.0,2008.0,434.0,,IR1,AllPub,Corner,Gilbert,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,SBrkr,Attchd,Y,,,WD,Normal,433.0,3.0,2.0,5.0,4.0,2.0,2.0,3.0,2.0,0.0,1.0,1.0,4.0,2.0,7.0,2.0,3.0,2.0,2.0,0.0,
9636.0,808.0,3.0,1.0,0.0,2.0,342.0,0.0,RL,Norm,GasA,Pave,Y,PConc,60.0,1992.0,1993.0,0.0,0.0,0.0,808.0,808.0,785.0,0.0,1593.0,0.0,0.0,2.0,1.0,1.0,7.0,1993.0,389.0,40.0,0.0,0.0,0.0,12.0,2009.0,883.0,,IR1,AllPub,Corner,Gilbert,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,SBrkr,BuiltIn,Y,MnPrv,,WD,Normal,882.0,3.0,2.0,5.0,4.0,2.0,2.0,3.0,2.0,0.0,1.0,1.0,3.0,2.0,7.0,2.0,2.0,2.0,2.0,0.0,
10800.0,880.0,2.0,2.0,0.0,2.0,0.0,0.0,RM,Norm,GasW,Pave,N,BrkTil,75.0,1914.0,1970.0,0.0,390.0,0.0,490.0,880.0,888.0,0.0,1768.0,0.0,0.0,1.0,1.0,1.0,6.0,1914.0,320.0,341.0,0.0,0.0,0.0,10.0,2006.0,736.0,,Reg,AllPub,Inside,OldTown,Norm,1Fam,2.5Unf,Gable,CompShg,Wd Sdng,Wd Sdng,None,SBrkr,Detchd,N,,,WD,Normal,735.0,3.0,2.0,6.0,6.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,7.0,2.0,1.0,2.0,2.0,0.0,
7018.0,1086.0,2.0,2.0,0.0,2.0,120.0,0.0,RL,Feedr,GasA,Pave,Y,CBlock,90.0,1979.0,1979.0,275.0,1086.0,0.0,0.0,1224.0,0.0,0.0,1224.0,2.0,0.0,0.0,2.0,2.0,6.0,1979.0,528.0,0.0,0.0,0.0,0.0,6.0,2009.0,189.0,,Reg,AllPub,Inside,SawyerW,Norm,Duplex,SFoyer,Gable,CompShg,Plywood,Plywood,Stone,SBrkr,Detchd,Y,,,WD,Alloca,188.0,2.0,2.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,6.0,1.0,2.0,2.0,7.0,2.0,1.0,2.0,2.0,0.0,0.0
8600.0,780.0,3.0,1.0,0.0,1.0,0.0,0.0,RM,Norm,GasA,Pave,Y,BrkTil,50.0,1937.0,1950.0,0.0,0.0,0.0,780.0,780.0,596.0,0.0,1376.0,0.0,0.0,2.0,0.0,1.0,7.0,1937.0,198.0,0.0,0.0,0.0,0.0,6.0,2006.0,449.0,,Reg,AllPub,Inside,IDOTRR,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,SBrkr,Detchd,N,,,WD,Normal,448.0,2.0,2.0,5.0,5.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,7.0,3.0,1.0,2.0,2.0,0.0,
24090.0,1032.0,4.0,2.0,0.0,1.0,56.0,0.0,RL,Norm,GasA,Pave,Y,CBlock,70.0,1940.0,1950.0,0.0,0.0,0.0,1032.0,1207.0,1196.0,0.0,2403.0,0.0,0.0,2.0,0.0,1.0,10.0,1940.0,349.0,0.0,318.0,0.0,0.0,6.0,2010.0,940.0,,Reg,AllPub,Inside,ClearCr,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,SBrkr,Attchd,Y,,,COD,Normal,939.0,3.0,2.0,6.0,6.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,7.0,2.0,1.0,2.0,2.0,0.0,
6600.0,894.0,2.0,0.0,0.0,1.0,0.0,0.0,RL,PosN,GasA,Pave,N,CBlock,20.0,1962.0,1962.0,0.0,0.0,0.0,894.0,894.0,0.0,0.0,894.0,0.0,0.0,1.0,0.0,1.0,5.0,1962.0,308.0,0.0,0.0,0.0,0.0,8.0,2009.0,871.0,,Reg,AllPub,Inside,NAmes,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,SBrkr,Detchd,Y,,,WD,Normal,870.0,3.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,3.0,2.0,7.0,0.0,1.0,2.0,2.0,0.0,
14054.0,879.0,4.0,1.0,0.0,3.0,100.0,0.0,RL,Norm,GasA,Pave,Y,PConc,60.0,2006.0,2006.0,0.0,0.0,0.0,879.0,879.0,984.0,0.0,1863.0,0.0,0.0,2.0,1.0,1.0,9.0,2006.0,660.0,17.0,0.0,0.0,0.0,11.0,2006.0,1197.0,,IR1,AllPub,Inside,Gilbert,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,SBrkr,BuiltIn,Y,,,New,Partial,1196.0,3.0,2.0,6.0,4.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,4.0,3.0,7.0,3.0,3.0,2.0,2.0,0.0,
15523.0,864.0,3.0,1.0,0.0,1.0,0.0,0.0,RL,Norm,GasA,Pave,Y,CBlock,20.0,1972.0,1972.0,0.0,460.0,0.0,404.0,864.0,0.0,0.0,864.0,1.0,0.0,1.0,0.0,1.0,5.0,1972.0,338.0,0.0,0.0,0.0,0.0,8.0,2009.0,848.0,,IR1,AllPub,CulDSac,CollgCr,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,None,SBrkr,Attchd,Y,,,WD,Normal,847.0,3.0,2.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,4.0,2.0,7.0,1.0,1.0,2.0,2.0,0.0,
9738.0,784.0,4.0,0.0,0.0,1.0,0.0,0.0,RL,Norm,GasA,Pave,Y,BrkTil,50.0,1924.0,1950.0,0.0,392.0,0.0,392.0,949.0,272.0,0.0,1221.0,1.0,0.0,1.0,0.0,1.0,7.0,1965.0,392.0,0.0,236.0,0.0,0.0,3.0,2006.0,1186.0,,Reg,AllPub,Inside,Edwards,Norm,1Fam,1.5Fin,Gable,CompShg,AsbShng,AsbShng,None,SBrkr,Attchd,Y,,,WD,Normal,1185.0,3.0,2.0,4.0,6.0,2.0,3.0,2.0,2.0,0.0,4.0,1.0,3.0,2.0,7.0,0.0,1.0,2.0,2.0,0.0,
13891.0,1734.0,4.0,1.0,0.0,3.0,52.0,192.0,RL,Norm,GasA,Pave,Y,PConc,60.0,2008.0,2009.0,424.0,0.0,0.0,1734.0,1734.0,1088.0,0.0,2822.0,0.0,0.0,3.0,1.0,1.0,12.0,2009.0,1020.0,170.0,0.0,0.0,0.0,1.0,2009.0,804.0,,Reg,AllPub,Inside,NridgHt,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,Stone,SBrkr,BuiltIn,Y,,,New,Partial,803.0,3.0,2.0,8.0,4.0,4.0,2.0,4.0,2.0,3.0,1.0,1.0,4.0,4.0,7.0,3.0,2.0,2.0,2.0,0.0,
16259.0,1249.0,4.0,0.0,0.0,3.0,240.0,0.0,RL,Norm,GasA,Pave,Y,PConc,60.0,2006.0,2006.0,370.0,0.0,0.0,1249.0,1249.0,1347.0,0.0,2596.0,0.0,0.0,3.0,1.0,1.0,9.0,2006.0,840.0,154.0,0.0,0.0,0.0,9.0,2006.0,321.0,,Reg,AllPub,Corner,NridgHt,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,SBrkr,Attchd,Y,,,New,Partial,320.0,3.0,2.0,8.0,4.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,4.0,3.0,7.0,0.0,2.0,2.0,2.0,0.0,
10395.0,1032.0,3.0,1.0,0.0,2.0,0.0,0.0,RL,Norm,GasA,Pave,Y,CBlock,80.0,1978.0,1978.0,233.0,605.0,0.0,427.0,1032.0,0.0,0.0,1032.0,0.0,1.0,2.0,0.0,1.0,6.0,1978.0,564.0,0.0,0.0,0.0,500.0,7.0,2007.0,612.0,,IR1,AllPub,FR2,NWAmes,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,SBrkr,Attchd,Y,MnPrv,Shed,WD,Normal,611.0,3.0,2.0,5.0,5.0,2.0,2.0,3.0,2.0,2.0,5.0,1.0,2.0,2.0,7.0,2.0,1.0,2.0,2.0,0.0,
8791.0,864.0,3.0,0.0,0.0,2.0,216.0,0.0,FV,Norm,GasA,Pave,Y,PConc,60.0,2003.0,2003.0,0.0,503.0,0.0,361.0,864.0,864.0,0.0,1728.0,0.0,0.0,2.0,1.0,1.0,7.0,2003.0,673.0,56.0,0.0,0.0,0.0,5.0,2008.0,257.0,,IR1,AllPub,Inside,Somerst,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,SBrkr,Attchd,Y,,,WD,Normal,256.0,3.0,2.0,5.0,4.0,3.0,2.0,3.0,2.0,0.0,3.0,1.0,4.0,3.0,7.0,0.0,2.0,2.0,2.0,0.0,1.0
10480.0,1064.0,3.0,0.0,0.0,1.0,0.0,0.0,RL,Norm,GasA,Pave,Y,BrkTil,50.0,1936.0,1950.0,0.0,0.0,0.0,1064.0,1166.0,0.0,473.0,1639.0,0.0,0.0,1.0,0.0,1.0,6.0,1936.0,240.0,0.0,0.0,0.0,0.0,3.0,2008.0,407.0,,Reg,AllPub,Inside,SWISU,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,FuseA,Detchd,Y,,,WD,Normal,406.0,3.0,2.0,5.0,4.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,
5868.0,936.0,2.0,0.0,0.0,1.0,0.0,160.0,RL,Norm,GasA,Pave,Y,CBlock,20.0,1956.0,2000.0,0.0,248.0,240.0,448.0,936.0,0.0,0.0,936.0,1.0,0.0,1.0,0.0,1.0,4.0,1956.0,308.0,0.0,80.0,0.0,0.0,5.0,2010.0,1095.0,,Reg,AllPub,Inside,NAmes,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,SBrkr,Attchd,Y,,,WD,Normal,1094.0,3.0,2.0,4.0,6.0,2.0,2.0,2.0,2.0,0.0,4.0,3.0,4.0,2.0,7.0,0.0,3.0,2.0,2.0,0.0,
5271.0,1453.0,2.0,1.0,0.0,2.0,0.0,184.0,RL,Norm,GasA,Pave,Y,PConc,120.0,1986.0,1986.0,0.0,1082.0,0.0,371.0,1453.0,0.0,0.0,1453.0,1.0,0.0,1.0,1.0,1.0,6.0,1986.0,445.0,80.0,0.0,0.0,0.0,12.0,2006.0,352.0,,IR1,AllPub,Inside,ClearCr,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,SBrkr,Attchd,Y,,,WD,Abnorml,351.0,0.0,1.0,6.0,4.0,2.0,2.0,3.0,2.0,3.0,6.0,1.0,3.0,3.0,7.0,2.0,2.0,2.0,2.0,0.0,
2117.0,756.0,3.0,0.0,0.0,2.0,0.0,0.0,FV,Norm,GasA,Pave,Y,PConc,160.0,2000.0,2000.0,216.0,378.0,0.0,378.0,769.0,804.0,0.0,1573.0,0.0,0.0,2.0,1.0,1.0,5.0,2000.0,440.0,32.0,0.0,0.0,0.0,6.0,2010.0,1359.0,,Reg,AllPub,Inside,Somerst,Norm,Twnhs,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,SBrkr,Detchd,Y,,,WD,Normal,1358.0,3.0,2.0,5.0,4.0,3.0,2.0,3.0,2.0,0.0,6.0,1.0,4.0,3.0,7.0,0.0,1.0,2.0,2.0,0.0,
12085.0,1734.0,3.0,1.0,0.0,3.0,0.0,0.0,RL,Norm,GasA,Pave,Y,PConc,20.0,2007.0,2007.0,328.0,1004.0,0.0,730.0,1734.0,0.0,0.0,1734.0,1.0,0.0,2.0,0.0,1.0,7.0,2007.0,928.0,0.0,0.0,0.0,0.0,11.0,2007.0,1116.0,,Reg,AllPub,Inside,NridgHt,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,SBrkr,Attchd,Y,,,New,Partial,1115.0,3.0,2.0,7.0,4.0,3.0,2.0,4.0,2.0,0.0,6.0,1.0,4.0,4.0,7.0,3.0,2.0,2.0,2.0,0.0,
14154.0,1063.0,3.0,1.0,0.0,3.0,192.0,0.0,RL,Norm,GasA,Pave,Y,PConc,60.0,2006.0,2006.0,350.0,0.0,0.0,1063.0,1071.0,1101.0,0.0,2172.0,0.0,0.0,2.0,1.0,1.0,9.0,2006.0,947.0,62.0,0.0,0.0,0.0,8.0,2007.0,409.0,,Reg,AllPub,Corner,NridgHt,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,SBrkr,Attchd,Y,,,New,Partial,408.0,3.0,2.0,6.0,4.0,3.0,2.0,4.0,3.0,0.0,1.0,1.0,4.0,3.0,7.0,3.0,2.0,2.0,2.0,0.0,
27650.0,585.0,4.0,1.0,0.0,2.0,0.0,0.0,RL,PosA,GasA,Pave,Y,CBlock,20.0,1960.0,2007.0,0.0,425.0,0.0,160.0,2069.0,0.0,0.0,2069.0,1.0,0.0,2.0,0.0,1.0,9.0,1960.0,505.0,0.0,0.0,0.0,0.0,11.0,2008.0,935.0,,IR2,AllPub,Inside,NAmes,Norm,1Fam,1Story,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,SBrkr,Attchd,Y,,,WD,Normal,934.0,1.0,1.0,6.0,6.0,2.0,2.0,3.0,2.0,3.0,6.0,1.0,4.0,3.0,7.0,3.0,2.0,2.0,2.0,0.0,
4456.0,736.0,2.0,0.0,0.0,0.0,0.0,0.0,RM,Norm,GasA,Pave,Y,BrkTil,190.0,1920.0,2008.0,0.0,0.0,0.0,736.0,736.0,716.0,0.0,1452.0,0.0,0.0,2.0,0.0,3.0,8.0,,0.0,0.0,102.0,0.0,0.0,6.0,2009.0,49.0,,Reg,AllPub,Inside,OldTown,Norm,2fmCon,2Story,Gable,CompShg,MetalSd,MetalSd,None,SBrkr,,N,,,New,Partial,48.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
10574.0,1082.0,3.0,1.0,0.0,3.0,160.0,0.0,FV,Norm,GasA,Pave,Y,PConc,60.0,2005.0,2006.0,0.0,0.0,0.0,1082.0,1082.0,871.0,0.0,1953.0,0.0,0.0,2.0,1.0,1.0,9.0,2005.0,1043.0,50.0,0.0,0.0,0.0,5.0,2009.0,1088.0,,Reg,AllPub,Inside,Somerst,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,SBrkr,Attchd,Y,,,WD,Normal,1087.0,3.0,2.0,7.0,4.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,3.0,7.0,3.0,2.0,2.0,2.0,0.0,
7577.0,1362.0,2.0,1.0,0.0,2.0,192.0,0.0,RL,Norm,GasA,Pave,Y,PConc,120.0,2005.0,2006.0,256.0,20.0,0.0,1342.0,1362.0,0.0,0.0,1362.0,0.0,0.0,2.0,0.0,1.0,6.0,2005.0,460.0,28.0,0.0,0.0,0.0,6.0,2007.0,690.0,,IR1,AllPub,Corner,NridgHt,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,SBrkr,Attchd,Y,,,WD,Normal,689.0,3.0,2.0,5.0,4.0,3.0,2.0,3.0,2.0,2.0,5.0,1.0,4.0,3.0,7.0,3.0,2.0,2.0,2.0,0.0,
10246.0,648.0,0.0,0.0,0.0,1.0,88.0,0.0,RL,Norm,GasA,Pave,Y,CBlock,80.0,1965.0,2001.0,0.0,648.0,0.0,0.0,960.0,0.0,0.0,960.0,1.0,1.0,0.0,0.0,1.0,3.0,1965.0,364.0,0.0,0.0,0.0,0.0,5.0,2006.0,1214.0,,IR1,AllPub,CulDSac,Sawyer,Norm,1Fam,SLvl,Gable,CompShg,VinylSd,VinylSd,None,SBrkr,Attchd,Y,,,WD,Normal,1213.0,3.0,2.0,3.0,8.0,2.0,3.0,2.0,3.0,2.0,6.0,1.0,4.0,2.0,7.0,0.0,1.0,2.0,2.0,0.0,
7875.0,1237.0,3.0,1.0,0.0,2.0,220.0,0.0,RL,Norm,GasA,Pave,Y,PConc,20.0,1995.0,1996.0,38.0,0.0,0.0,1237.0,1253.0,0.0,0.0,1253.0,0.0,0.0,2.0,0.0,1.0,6.0,1995.0,402.0,21.0,0.0,0.0,0.0,6.0,2007.0,781.0,,Reg,AllPub,Inside,Gilbert,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,SBrkr,Attchd,Y,,,WD,Normal,780.0,3.0,2.0,6.0,4.0,2.0,2.0,3.0,3.0,0.0,1.0,1.0,3.0,2.0,7.0,2.0,3.0,2.0,2.0,0.0,
13688.0,1572.0,3.0,2.0,0.0,3.0,400.0,0.0,RL,Norm,GasA,Pave,Y,PConc,60.0,2003.0,2004.0,664.0,1016.0,0.0,556.0,1572.0,1096.0,0.0,2668.0,1.0,0.0,2.0,1.0,1.0,10.0,2003.0,726.0,0.0,0.0,0.0,0.0,3.0,2008.0,162.0,,IR1,AllPub,Inside,NridgHt,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,SBrkr,BuiltIn,Y,,,WD,Normal,161.0,3.0,2.0,8.0,4.0,3.0,2.0,4.0,2.0,2.0,6.0,1.0,4.0,4.0,7.0,3.0,3.0,2.0,2.0,0.0,0.0
5684.0,813.0,2.0,0.0,0.0,1.0,0.0,0.0,RM,Norm,GasA,Pave,Y,BrkTil,30.0,1930.0,2005.0,0.0,0.0,0.0,813.0,813.0,0.0,0.0,813.0,0.0,0.0,1.0,0.0,1.0,5.0,1932.0,270.0,113.0,0.0,0.0,0.0,6.0,2006.0,451.0,,Reg,AllPub,Inside,OldTown,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,None,FuseA,Detchd,N,,,WD,Normal,450.0,3.0,2.0,5.0,7.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,3.0,7.0,0.0,1.0,1.0,1.0,0.0,
